review_id,user_id,business_id,stars,date,text,useful,funny,cool
4iR8Kgg_5qAzPDqU7oHh-g,nXlCh4RtyidrNBABmLJSbA,XMf_pBT_YvlvOgfxGEdGoA,5,2015-09-02,"I walked into koi and got a warm welcome.  Mark made me feel like family! I was super nervous! He made me feel super comfortable.  I went in wanting short edgy and dark... These are all safe things for me... I was open to suggestions and he said keep it long and lighten it up! So I did it... 
I don't think I have ever left a salon feeling as happy as I did that day.  He also styled it in a way I can do... This was a huge game changer and totally changed the standard I set for people who do my hair.",2,0,0
2yfSQcNoS5zowPV5XxzEZQ,nYATJPS_qqSBjGcPWaDiZQ,5i4C913sb8uDTtMjG9Nt2g,1,2016-09-14,"I never write reviews, but im very disappointed  with this place. I enrolle my toddler for a second month class here and one day it was rainning and very cold, I call them to see if the class was cancel and they told me it was not raining over there.
I took my kid for class and it was pretty bad.,raining and very windy, all of the kids where shivering. My baby got sick so I count make his next classes for a month after that incident.
I call them up and explain the situation after the we miss the second class, I told them he got sick from a previous swimming class because of the weather and they told me they only cancel classes when is pouring out and tundering so they did not give me any make up classes.
To make the story short, I end up paying for a full month of class plus a doctors bill because of them. Not to mention that most of the instructors are all college or high school kids, I don't even know if they are license, one day you get a good one and the next day is another one. This place is that bad. Take your kid elsewhere, they really don't care. Horrible place.",1,0,0
jcy99YWsfGjh8Gjnvexf4g,rWDVx_rVCwcW1iuZYw4P4g,XnElAzk6ILbiHEDMGQmRZA,5,2014-12-31,Shayna created a wonderful cake for my fiancée's thirtieth birthday on extremely short notice. She was in constant contact with us to make sure everything went correctly.  We really weren't sure where we would be as far as delivery goes. We decided to pick up and were greeted at the door by Nancy and Clem.  Couldn't have met a nicer couple than the two. It was just a bonus that the cake was gorgeous with custom gold glitter numbers and delicious as well!!,27,0,11
HJoxq5yYCcjSCBlf-R3Sdg,zd0Pqc1QATh2Uz3CwW3c4Q,68m1zLbNCERY2b4eQegQUg,5,2017-12-07,"Polite service and absolutely awesome, mouthwatering sweets!",0,0,0
_qPi0nXiOBoDB2P2W3pzPQ,HoWDb2TR3ch648EcOb89Xw,stELNI9yN8wsgWWt0Im_kw,5,2017-11-22,Tried this place for the first time and was very pleasantly pleased. Had the O'Pear Grenache Omelette. Was excellent! 5***** rating from me! Will definitely visit again!!!,0,0,0
w2NUaTBOtQ3svjSFaKtcEQ,lbnFHMsj8k8uLISaL9AKmA,yjME88ri8wpBDm6i0xoi9Q,1,2015-03-22,Service was very slow and the food was awful. Breakfast came out cold. I ordered sausages on the side and it came cold. The skillet breakfast was nasty and the plate had been sitting under the heat lamp for so long that the cheese had hardened and the eggs were chewy. Steer clear from this place,0,0,0
BpA51sBiBWJxAlECBv654w,VkUfz-QuNF9qeGXUhaNpTA,nChi_8Gygb6NUMa_kg_tlQ,5,2017-11-26,"We love this place.  Really good fried rice!  It's very clean in the restaurant!  The staff is always friendly, too!   You get a lot of food for the money.  They don't over salt the food!  It's so nice to eat Chinese and not feel thirsty all night long!  Their tap water actually tastes good, too!   Definitely give it a try....they have a unique menu.",0,0,0
G9mRTKGJ3e9bv6CI-L5U0w,P0KP0Yrra4PenJYwZy3T1w,BvRs1Mh93-BIT9n6uiyOjQ,1,2016-06-18,"Don't go with them. Eric doesn't keep promises to family. If he doesn't keep promises to family, why would he care about you, the customer?",0,0,0
baMu1_G4T7ud7_8LgOaFOw,r9v57uWUyk9AyIeXVuCIpA,4_Ye_9x3dyMK-cfCBZrBRg,5,2015-12-26,"Some people say you should go to Bianco's, others say Cibo, but ya know what, if someone gave you a slice of Dominoes, but they say that they got it from a new high end boutique pizza place, you would think that it was the greatest thing you had ever eaten. The pizza and service at this location is fantastic.",0,0,0
T1fIdyeWR3wkg5-_ZJUkfQ,cPEGWsSn9gpDttnNAPAHzQ,2LdSbmZnJJS5DiwvaAp4Yw,1,2009-06-01,"Went on 31st of May 2009 which was less than 2 weeks after this place opened. That review was about poor service and poor food and I gave them the benefit of the doubt as they were new. This review is based upon my second visit last night. 
The best thing about the meal was the refreshing hot towel at the end. The best way to describe the rest is truly awful.
We had a mixed platter starter which was alleged chicken satay, some sort of meat by product won ton, spring rolls and sesame toast. The satay was truly awful. It had a rubbery texture and was quite obviously the cheapest quality they could get. I guessed it was reformed chicken breast that had been boiled and then sold frozen. It was disgusting. The wonton too had similar unidentifiable meat in it and we could not eat it.
The main course was a red chicken curry even though we had asked for green and an unidentifiable duck dish. The chicken dish was not nice. It was cold, hardly any chicken in it and the sauce had split slightly through cooling and reheating leaving a slightly grainy texture. The duck dish was at best - ok. But what really got me was the shoddy service whereby the spoons we had to eat with had to double up as serving spoons until the manager noticed half way through and brought out some more.
Unfortunately with the chicken starter sitting really heavy the rest of the meal was a write off. We left everything. The manager asked if everything was ok and I told him no it was not. Did we receive any apology or discount ? No we did not. We left.
Within half an hour we had both been sick. Never, never, never again. A truly awful experience.",0,0,0
Mg7l5vlVvRKJ6DBS0-EmFA,YsL6vAU_COmCnP0iZk0PGA,LwNZ1AR4_5iukgQYuhmTOg,1,2015-04-29,"I guess because it's the only bmw dealership in town it's ok for them to prejudge . But the sales man we had ""jose"" was very .... Unhelpful to say the least",6,0,0
qVWWeUfxd3st47ki27FSjg,nIGra0qxCSMdQemuNe2I3g,NEK7qtHu5Ec94zY9NqtihA,1,2015-03-25,"I received a flyer so decided to call for a landscaping estimate. The first few times I called, there was no answer. When I finally reached someone, I was asked for my address, then told I'd receive a call back to arrange a time to come over and look at my yard. One week later and no call back. Unprofessional and a waste of time.",3,0,0
mVXq5CtnXB_bKSAhb6BFtg,dT6O-HzC5oPoXwBsAK_-wA,PTtBAaY1GgH929EjdlYLiA,1,2016-06-20,On 6\/20 I went to this theater. There was a woman standing outside saying their computers were down so we couldn't use the theater. They wouldn't let us pay in cash. They wouldn't let us order online with Fandango. They simply told us to get lost. Not a good business model. I would expect they'd find a way to accommodate the customer.  They couldn't take cash and figure it out on paper?  And the lady was rude to boot. Why would I ever use this theater again?,1,1,0
7bZKxOln_DseeD-c4PnCrg,Cem4mFVkmvwreatLuTB9hA,l3bmBkr8_Pw3G-QkX0tPrw,5,2014-03-24,"First time going here. The place looks really old on the outside, but the inside is very nice, and looks newly remodeled. The decorations are very interesting, and give you something to look at while waiting for your food. It's a nice atmosphere, and they were playing traditional Thai music. I had the yellow curry, and it was one of the best I've tasted in the valley. Will definitely keep coming back to try other dishes.",0,0,0
FAgqvjHn0Yevofi1eegkTA,QnvI1-V9pqEzGfMcIILh4A,Kdt5XrqARBMIH694fgnyuA,5,2017-04-17,"This place reminds me of a hundred places I've been. It's cheap and neighborhood-y and full of character and characters. Five stars for Wednesday half price pizza! It's real pizza, not assembled from frozen crap, and it's super cheap. They have good beer and music and a nice little patio. The service has always been fine. I would only give it four stars for other days of the week, as it's the wicked sweet Wednesday deal that puts it over the top for me. I honestly don't think it's worth it for the regular price, but I usually think that about pizza, so my judgement is apparently skewed.",1,0,1
25D4Fq9q0r-6VzR05l1wMA,dYXkcwz6Xs8cFCtGfihE7A,doXtYqc0ylQIuP2IkbXBbQ,5,2016-04-10,"Happened to come across this salon the other day. Let me tell ya, all of the staff was very friendly and talkative! Which I love. 

I had my eyebrows waxed, and they look FABULOUS! I also had my nails taken care with a pretty pink gel manicure. 

All of the prices were reasonable and they were very fast workers! I will definitely be back.",0,0,0
q4DuVwlkM9mXmZkORqbBQA,_7vBJHnvCCRL2HIMAIq27A,IQnUxhO7oieEP7-5ZVJ4uA,1,2016-11-30,"Your food got no flavors.. we ordered lunch special fried rice,pat Thai and basil beef.  I would never go there again",0,0,0
3yoANf7yPpdofijIixUd-w,lJxV0a5DoTLvlO0oYYWf7g,_4Gpn_NIM94D9OFucgfaJQ,1,2017-08-13,"At the hostess stand they have a sign that reads 3% surcharge will be added to every guest charge due to the raise of minimum wage.  This place charges $87 for a lobster tail and $13 for a side of fries.  They should be grateful for their employees and their hard work and they can afford to pay them more then minimum wage without asking for it from the customers.  I don't respect any place that pays their salt and vinegar French fries more than their employees, I don't care how good the food is.",4,1,0
LTlcyMHW4wuR5aEFlgLmlg,w8MpWMYTo5jW4V4wlh_Xhg,C7X8VCpbBwTP2lFR354EIA,5,2015-03-16,"Delicious, filling, organic -- and hands down the best place to grab a to-go lunch in downtown Vegas. GrassRoots soups have amazing flavors with great ingredients. (You know a place has potential when it even thinks through what salt it uses -- in this case, Himalayan salt!) For $8, I can get a soup that satisfies me, and I have a robust appetite. I know someone who likes the Cashew Broccoli Cheeze soup so much that he ordered a bucket for his family's Thanksgiving dinner.

GrassRoots just added pressed juice; I look forward to trying it. This is the first place in the Vegas valley, that I know of, to make juice that is both pressed and organic. Not everything I eat is organic, but avoiding conventional pesticides especially matters in a concentrated juice. There is plenty more on the menu. I am still exploring.

I have never written a Yelp review before today, but am a big GrassRoots fan and have to share. My friends have started coming here, too. And they are starting to give me homework -- try the dirty chai, try the tortilla soup -- because they like it that much!

Edited to add: the staff here is great. Always welcoming. I once spilled my order on the floor -- it was entirely my fault -- and they replaced it with smiles the moment they realized what happened. That kind of hospitality will keep me coming back!",2,1,2
Xv3votxjTnbzCaJhGzWcsQ,IhLLhqxgOPrgY0EA8L5FUA,lCNDRVwDu43fNu0d2nOi6w,1,2016-03-17,This place is really lacking customer service and training. When issues were brought up to Brenda the store manager she had nothing but excuses (lack of training and financial software). She didn't want to listen to my issues but rather hear herself make excuses. I would recommend putting her in some communication and listening courses.,0,0,0
1zFs_YlVbncw78BHd9WFVA,gKccjX4MhqW7hNHmmXWhxg,K1qs4e30yoln6scnm-tmyg,5,2016-02-21,"Great, friendly staff! They were very patient with us as I tried to figure out what flavor I wanted. They let me try a couple of the sauces and let my friend try a chicken wing since she was new and asking about one of the flavors! So generous! The chicken wings are nice and crispy. I had the extreme honey habanero and Spicy ATL wings. Both AMAZING and a REAL kick! Love it. They aren't playing around there! When you order a side it comes with a free drink, so that is a bonus as well. I highly recommend their ALT fries. They were huge! I would share with a friend. :)",0,0,0
aETBzJGfsYqgm6JWIgOFhA,RZHBBDvdf8C4Gq3IbRxn-g,IZivKqtHyz4-ts8KsnvMrA,1,2016-07-24,"This place used to be great but today I ordered my normal Oreo oolong milk tea and it tasted like straight up water. And also got two of my other friends orders wrong. Really disappointed with Kung fu tea tonight. 
I'm considering looking for another place to do business with.",0,3,0
CzFsLFczvqpw1kWwvsHJqw,Xe3t6V4gl_i4VMzXT17X0w,jhnfl_CY7mFWpsIf8WKTNg,5,2015-08-25,Great class. Left me sore the next day!,0,0,0
Jp-IW-3lNcm65BngDVk2xg,NEMejDlBRF8-5MAHGnZs3A,r8764MtYyt8JhxMvrfM_xQ,5,2015-10-17,"I love Vintage 95!  They have great food and I love their wine selection.  I enjoy sitting down and have some wine in the back with the big firepits they have.  On a cool winter nights,  I fun to sit in the back under the stars drinking wine.",0,0,0
MAKpTvRkaB_xnpCMKkgWkg,uug-pPTdo1_Lf4ZVMFx2QQ,27hLpYF0Lb9TMuj_jtY0Ww,1,2014-09-22,"I would give them a 0 if I could.  TERRIBLE customer service.  They instructed me to mail them my refrigerator when all I wanted was a freezer door hinge.  This is a call center in India and they do not speak English well.

Worst ever.",1,0,0
fdTMsYi2QM2Rkq5BbC1WbA,hGB2k9KIlJIMdpJZbBGA_A,jaoFwU5mqxtw2JpZrM73Yg,1,2015-10-24,"Horrible. Worst service ever.  Waitstaff was like zombies on Ambien.  Didn't have filet to make hibachi, sushi average, first time we left zero tip at a sit down restaurant.",5,0,0
3XFYDGXGSxclVk5P0Crm-w,y3OJGoIFXbSDLwIiCHDUQw,UQG6eB8wv7ytI7fnUFJH2g,1,2016-11-03,"so, lets just start off with saying NEVER AGAIN will I ever pay for a room without seeing it first. 

You cant really expect much with a low budget hotel, but this was unacceptable!

I made the reservation on hotels.com at 10 am Oct 31st on a 3rd party bookink company ( Hotels.com ) at 230 pm we went to check into the hotel. When we first checked in the lady at the front desk ( Heather ) she was handling another customer with a very rude demeanor so first impression of her was not good.

she offered to let us see two rooms to decide on which we would like to stay in since housekeeping was running behind etc. After seeing both rooms we were offered the answer two staying in either room was absolutely a NO. so i politely went back to the office and told her i wanted to cancel my reservation.... with a snappy reply she said ""No. im not going to accept the cancelation"" I asked her why? and she says ""becauase you have to cancel 24 hrs prior to your stay"" so as i began to reply and talk about how i only booked my stay literally 4 hrs earlier they should have some exception to this policy. she cuts me off mid conversation and started talking about reasons she will not refund us this and that so i stopped her and asked if i could finish what i was saying first. she stopped and listend but it didnt matter.. she told me i needed to contact my booking company if im havinv issues.. so i politely thanked her, took her name, and left... 

A hour later i call my booking company and they tried to resolve the situation by calling and talking to ""heather"" as well and asked to speak with her supervisor, but she claimed their was no supervisor available. the booking company advised me to try and get ahold of her upper management to try and resolve the situation..

the next day i call the hotel back and ,of course, the same lady answers... she says ""hello knights inn"" and i ask for a supervisor or manager and she says this is her... and she sounded familiar so i asked for her name and she replies (heather) i laugh and say ok no heather i need to speak with your higher up and she replys ( im as high as it goes ) so i say ""ok, so you own the hotel?"" and she of course says ( no ) and then i say ( well then you have a higher up) she comments ( well there is a district manager but hes not here) i ask for the number for him and shw refuses... and i say well there has to be someone above you i can talk to right now...she says ( nope im the assistant manager im the only one here most the  time but my DMs name is *******  ((fyi she told me in the beginning of the call that shes as high as it goes and she is the ""assistant manager"" smh. ))) anyways, i say ok thanks... we will be in touch. and hang up.....

me currently i called the actual franchise and spoke to customer service who said i should have no issues getting my refund.... 

i have never had problems with knightsin in the past but this place was the poster child for crack hotel with horrible customer service and managemt... i hope this lady gets fired because there is no reason why she had to be sooo rude to me from the beginning. That is horrible leadership on her part and also shes giving this hotel a bad bad name....",2,1,0
coQwmukiVqvPeoOKeIXx2A,FLa88ncWjPiS035CadSrmA,QDYS5AXM5-Z2UWEJMSVx1w,1,2017-05-16,"Permanent Makeup-there is only one lady that does this in their salon, and it has been the most uncomfortable experience ever.  The pain of having it put on and removed is so excruciating. She spends more time up selling than doing a good job. I recently had eyebrows removed and it's still very dark which means more sessions and more pain. Other employees will come into the room like if there is no session going on. After 3 weeks of having tattoo removed it was only 10% lighter so that means having to come back. Of course you are told at the same time they can do the procedure of micro blading. Uh...NO WAY. This is an Asian owned place and you can't understand what your being told. They charge just as much as getting the initial permanent make up put on and having it removed. VERY expensive.",0,0,0
aYAcG4hVvqd4uhK7KQ4oxw,uAyXrnFaXw2FBiYnmncDuw,MzEH3h8meWt7fW146U7y0g,5,2013-12-03,One of my favourite coffee shops in the city. Good for working during the day but also for coffee meetups. Their patio and the view overlooking Riverdale park\/the Don Valley epitomizes the city.,0,0,0
424xEByXvg1YVpnjb98Mnw,V-BbqKqO8anwplGRx9Q5aQ,SOYUSUhdKK8jUUJkSQa6lQ,1,2017-05-07,"I'm trying not to award one stars but honest to GOD this was as horrible as it gets. We tried the  sample buckeye rolls and ordered two corned beef rolls and one steak roll. I tried the one corned beef roll. It was covered in a mix of shredded cheese that doesn't melt that I scrapped off. It was very greasy and a weird funky color. It tasted like very old sour oil. There were remains of crisp corned beef fragments in the roll but their flavor didn't make it over the overwhelming fowl grease taste. This was the WORST THING I STUCK IN MY MOUTH this year.

My husband tried the steak roll and he said it was bad in a different way......

We were suppose to have another corned beef roll but they gave us something unidentifiable light color meat that wasn't on the menu.

I didn't mention this before but we waited and extremely long time for our order. There was a man before us that was waiting longer than us and he left without his food or his money back. The people at the food truck asked us if we wanted his food. Of course we declined.

It would have been better for us if we did the same as that man before us.

People that make food this bad shouldn't have a food license.",1,1,2
QRu2j8AJSM3sNoJDM5CWDA,v6MwW-qjrsDyvcGaLXGnoQ,Kg00kM0jvMYKKZYrh7Yvrg,1,2014-11-18,"When Jesus walked on water, he was actually walking on the club house's ranch dressing. 

Food needs updated and improved upon. Not much else to say. People are nice but that only goes so far when you actually want to eat a meal.",3,3,1
blMclmz3IuRluFy6eTxVXQ,M0ScR1shxnWRwhDqAOp49g,Z9lVkh7ni2UVd0uO3ikykA,1,2017-09-07,"nasty, the fro yo tatses SOUR as if it is expired or rotten or something (and no it was not a sour flavor, it was chocolate and birthday cake).t he girl seemed annoyed when we asked for sample cups. the toppings were CRUSTY and stale, ""oreos"" were definitely off brand. gross, do not recommended",0,0,0
po99SElBjKHitet792CxCQ,dhWM1BnzXvAvsQlCqa9ZXQ,CAhzy0U1IgABxv3k90zNDQ,5,2016-09-15,"What an incredible campus with incredible leaders. They welcome people home from every background, ethnicity and age. If you're looking for a community that will change the world check out Hillsong PHX!",1,0,0
CZUaF04ii_MTqk8DlYGwcg,45lb0lxjWm5F_Zg8hbKWdA,mxMwo3zfJwVoCIayeNcA5w,1,2015-03-07,"Okay...so we're still here while I'm writing this review.   Should I talk to the manager and say something about the deaf ladies pushing the dimsung carts?   It took about 15minutes before another cart would come around, one where we had to chase down and one that refused to even look our direction.   The food was bleh.   Had a plateful of fried rice that we didn't even bother to take out.   Place sucks.     

If only I could curse in a yelp review...",2,0,0
bOvgXTjLeALRh0BKy75KTQ,CRzdVtMax8w66L-xVq8dGA,-BmqghX1sv7sgsxOIS2yAg,1,2015-07-09,"The incense was so strong when my wife and I showed up with our two daughters on a weeknight, that we walked out after standing there for a minute and trying to figure out whether we could breathe or not. When no one invited us to take a seat, we felt that was a sign that we should check out the taco place in the same shopping center. The incense was so strong that it gave my wife a headache. The incense made my eyes water. It was just too much for me. The incense smoke was so strong that it reminded me of college when my roommates would try to cover up the smell of their ""special rolled cigarettes"" with burning incense. While it can be fun to relive one's college days, this just wasn't for us. I am glad that others enjoy this restaurant, though.",6,1,0
jDjGIU2iS6lKxdnBsFwWAw,PomQayG1WhMxeSl1zohAUA,MpovsyjkSkchD7ssAdEVKQ,5,2010-11-16,"This year has been an amazing year for food, I must say, especially since I've seen or met many famous celebrity chefs that I've seen on TV and eaten at their restaurants.  Do I have Las Vegas to thank for this?  Maybe so!

There was Mario Batali and Tom Douglas in Seattle earlier this year, Hubert Keller, Rick Moonen, and now finally Charlie Palmer.  And Mr. Palmer actually cooked my dinner!

As people have expressed in their reviews here, Charlie Palmer Steak has one of the best specials going on the strip that I have ever seen, their ""Cut of the Week"" prix fixe 3-course menu with UNLIMITED WINE PAIRINGS for only $48 per person.  Yes you heard me, ALL YOU CAN DRINK WINE PAIRINGS.  This is no cheap wine either, my friends.  This is the good stuff.  One of the courses we had was this wonderful Bastianich Winery selection, which goes for probably $40 per bottle.

This particular week the courses were:

First Course:
Composed Salad - organic watercress, poached pairs, goat cheese mousse, hazelnut Vinaigrette.

Main Course:
14 ounce Grass Fed New York Strip Loin - with caramelized sweet onions and smoked sea salt

Sides:
Butternut Squash Risotto, Roasted Root Veggies

Desert:
Dark Chocolate Spearmint Bar

Without going into massive detail about each course, everything was pretty spot on and lovely.  Except the steak.  Not my husband's steak, my steak.  It was weird, the flavor was completely different from his, and it was tough and bland.  

You're probably wondering why I gave a tough and bland steakhouse five stars.  Since it tasted so differently than my husband's it was an obvious execution mistake, so I sent it back.  They were so apologetic and went to recook it.  When it came back, it was one of the best steaks I have ever eaten.  They said, ""chef made it himself,"" and I looked up and there was Charlie Palmer himself running around in a cook's jacket.  Very impressive, and it was amazingly cool.  On top of it, we got a complimentary truffled baked potato, which was amazing.  Every time I have had a truffled potato dish in a high end restaurant, I have been disappointed.  This was perfect.

Anyway, I have seen some great selections on the cut of the week menu.  A few weeks ago they had some snake river farms beef selections.  If you have not had snake river farms waygu beef, it is absolutely amazing.  I believe this is the American Waygu beef that Cut uses on their menu as well.

So to wrap things up here, try Charlie Palmer Steak mainly for the cut of the week menu.  I can't compare it to other high end steakhouses on the strip because they don't have such an amazing deal, but my husband and I really loved this meal and are looking forward to going again.",2,1,2
fqyZALjmoXvNtTMO1vxm0A,dl8cjFRn6-ZadQHsVminyA,BIbjBxoiJLS8CnNsSP64TQ,1,2017-01-17,"I give this place a 1 because zero is not an option. 

Inconsiderate customer service. I asked when the restaurant closed the worker told me 9. I return at 8:30 and they tell me they are no long doing sauté (basically no grill). I explained that the worker I asked didn't tell me that when I was in the restaurant 1 hour and a half prior. They both basically said ""oh"" and looked at me. I told them that they should let customers know that the grill closes 30 min earlier. And again,  blank stares and maybe a head nod.  According to previous reviews the food is not good so I wouldn't waste your.",2,0,1
DA_8bZ1jjeKPSyodEPx6ng,-rZIPWFiqJLvUUEltM6_Yg,Vxa6P0K-v3deG6mie7HD2w,5,2014-02-16,"Great looking shop. Great selection of your vaping needs. Amazing customer service. What more can you ask for! They will recognize a familiar face and greet you everytime. Thanks Vapeco for all your help :) If you guys are looking for this shop, it'll be right next to Paymon's. Go check it out!",14,2,6
so0JnF2PSIoY61E-pLJLmA,39FT2Ui8KUXwmUt6hnwy-g,h9Wup6g0lc7gFbmgnlHy-w,5,2016-10-01,"I was shopping around for a new Glock and this place seems to beat the price of the other competitors. I found this store through Yelp and browsed around their website. They have a long list of firearms they carry and even show the prices for the majority of them. They seem to update their inventory everyday on their site.

Good thing I read the reviews first on here instead of driving straight there. You need to call them ahead of time and make an appointment if you want to take a look or purchase an item. Their doors will be locked when you get there and you will need to knock. It probably depends how busy they are, so you might be lucky enough to walk in and be able to have an associate help you.

I called immediately right when they open at 10AM and Sherrie was able to squeeze an appointment in for me at 11AM the same day. When I arrived, I was greeted immediately and their store is like no other. It is more of an office setting in the front and a show room in the back. Sherrie grabbed the Glock I was looking for and showed and explained a detail about it. She also took the time to answer any questions I had.

The paper work was a breeze and I was very happy with my overall experience. Make sure you pay with cash to get the best deal! With my purchase I also received a cool key chain, patch and lanyard which was plus!

I really appreciate my overall experience with them and forsure will be going back in the near future!",8,0,3
nuA75NgRoOac8O3vUoXGIg,lWvd8kLEvpgTsdl-4y9F4w,Ia_qtkEmh-LKnGE6CU0p5g,1,2014-04-30,"I have been here multiple times with my friends. The place is pretty ghetto, the smell of chemicals is horrible which I had to endure waiting. The man does a great job on pedicures. My friends get their eye brows done here but I'm not a fan of archy eyebrows. Prices are descent, wait is as bad as the doctors office. You're looking at over an hour pretty much anytime you go.",2,1,0
CsUQQKkxOQGUeSQiuwNT4w,Unk6o07QJ0cQkTIoTjQzWA,eqLnu2upLynB4UGohc6KEQ,1,2012-12-03,"Went to check out a game with some friends and was horrified at our service.

One of our party received a cold pizza roll and brought it to our server's attention. 

How tacky can one be in deciding to stick one's finger in a patron's food and declare the patron wrong?

Unbelievable. 

And then the manager decided to get in on the action. He made a special trip to our table to declare the server was correct in her statement and her action because she was requested to stick her finger in the food in question.

Really?

If this is any indication of how customers are treated at Picasso's, rest assured that members of my party took note and WILL spread the word.

My first and last visit. 

Thank you for a great football Sunday.",4,2,0
nq2sKZ5arbiUQrYEZ9AbMA,CaFbX7topxdLpBJ_SNDfGQ,wPk-II0yPnc_eUbnn1gKlg,1,2014-09-04,"By far, the worst shopping experience I've had in Canada!

They are so nice at the store to sell you something, but that's it. We bought a sofa bed and it was expected to be delivered on a Sunday, between 11-2pm. Of course they were almost 3h late, but the surprise was: we needed to have the elevator on service mode so they could deliver the couch. We were never told about this policy, and even though we explained that it was an old building and that the elevator doesn't go on service mode, they said they would need to reschedule and that the building manager should be present.

But the frosting of the cake was: during this whole thing, the store was apparently too busy whenever I called from my phone (the one I gave when I made the purchase) and it was always going to voicemail, I had to call from my work phone or my husband's phone if I wanted them to pick it up! 

They were unbelievably rude after that, as if they were making us a favour because we bought the couch on sale. Really? In the end it was still a 959.00 purchase . I don't think it was even that cheap anyway. If you can't do sale, just don't do it.

Not to go any further, after a second failed attempt to deliver (and another day lost waiting for them), we just asked for a refund.

Honestly, major frustration. I wish I had read the previous review.",3,0,0
c5brejbi91xisHOk-SpedA,hZkJ8ybrQDv-M_P1n548Zw,RbeTcNF_dCeUT9qYH4P6Lw,5,2017-11-08,"First time trying this nail salon and all I can say is I AM SUPER HAPPY with the result. From the moment I called for the appointment (they had a spot available for the same day, how awesome is that?! ) till the moment I left, the experience was very pleasant. Sau did my nails exactly how I asked him (perfect almond shape, perfect manicure without any pain, fast..) and he was very polite and professional (sorry but I don't enjoy a nail technician asking for my personal life all the time! I prefer quiet\/professional people) Oh and the price very fair! $40 for gel manicure totally worth it.
Definitely coming back!!",0,0,0
9aD-2xbMJ2_4SVDWmNXXGw,Qku2_2s2rXOj5BxkuHp0EA,CY3N_T_35gqOXkwQbSeSTA,1,2016-12-20,"I have NO idea how this place has decent reviews because it's a gross and scary place to eat! The only time I ever dared venture into this place was when a friend of mine decided to pick up a take-out order and he went here because it was run by relatives of someone he was dating. 

The windows have a greasy, uncleaned haze to them, the place is filthy on the inside as well. China town offers so many great options that I have NO idea why this place has been able to stay open over the years.

I'll admit that I have not actually eaten food here so maybe the food tastes amazing but I fear for the hygiene of the kitchen and will unlikely ever risk eating food from this place.

Who knows, maybe all of the other good reviews for this place are right and I'm wrong? Venture forth at your own risk. :P",0,1,0
d9YaaTaVboS5xc0RqbUivw,J_yMEJOahv-q7U-fMTUl9A,p7lEnb56kzF5qd5PmaSrhA,1,2017-10-26,"I went in to get a universal charger for my camera battery.  The salesman made me feel inferior and then proceeded to sell me an expensive charger.  He attempted to show me how it worked and when it did not complete the charging sequence he assured me it would work once it was plugged in for awhile.  Well, it didn't.  And we were going on vacation - so no charge for the camera on vacation.  When we came back, I went to return it.  However, I was informed that we were passed the ""14 day return policy - even with a receipt"" so they would not accept it!  I explained it didn't work, etc.  No - no return.  We'll take your money for the overpriced product - run along now!  Worse - I found a working charger and 3 batteries for half the price on Amazon.  I will NEVER do business with Batteries Plus again.",0,0,0
65iknU8kIUw7Dwp_ovIzsw,KrMuPw4NRD8DDm9jCUGJTA,a0hzIN7EJWVjogw-IEXYqw,5,2014-09-29,Brought my seat post in to get fixed.  The entire staff was extremely helpful friendly.  The fix was quick and they did it for free.,1,1,1
n04sVB4fmd173fmmzEuL_A,AGsntQm_zyQ-yjKMVVIFHA,K-uQkfSUTwu5LIwPB4b_vg,5,2014-09-01,"From the moment we stepped in, our experience was outstanding. Reservation confirmed via phone, promptly seated, and perfect lighting in a historic building. Our server was well spoken and very knowledgeable, but most of all he was attentive. The food was among the best upscale Latin cuisine I've encountered. It's an insult to call this a Mexican restaurant, because people will go in expecting Spanish rice and chimichangas. Instead, you have the pleasure of dining on pork confit with cilantro inside a fresh tortilla warmed on a salt block at your table. Just a wonderful experience from top to bottom.  Bravo!",0,0,0
biezqD1Yg0E85GWrm8CAsg,KoBJFxbYDTiA8Bm9Mf5XIw,MfM1RlnTRFY4k0IDlKTMwA,5,2017-08-20,I've never had an issue with this Einstein Bagels location. I usually get the Chorizo Sunrise which is an awesome breakfast sandwich every time.,0,0,0
3dqMzqaalvx7znru8x232A,khdaA1RqCQ2kOJqdtDGbKw,5G0cEcOxAwoPOhGV_B5VlA,1,2015-12-08,"Food isn't very good - service is worse.
Crab Rangoon is soggy. Egg rolls are greasy and flavorless. 

Restaurant owner is rude & doesn't speak English very well - often misunderstands orders and then when it is brought to their attention they refuse to correct it. Accusing the customer of misspeaking.",1,0,0
CbgRJhLK9EcMehj9128wuw,f8dTcErTYXCAGOre3cXjAw,hihud--QRriCYZw1zZvW4g,5,2015-12-22,"Very good. Service was great, food was cooked to perfection, obviously cause I cooked it myself. Great little place to swing by for lunch.",0,0,0
lLCsrQjJh8wr5CU1hWsRSw,fZ1cS8hJYzTowLzIj8JmDw,fvzG-ihjWaYoyPQ7WId0Fg,1,2017-06-30,"I had an awful experience with this club. Rude, unprofessional management create a dangerous environment here. No wonder this club has been floundering from the beginning. If you're looking for a good time in Vegas, I warn you to visit one of the nicer clubs and stay away from this one.",4,2,0
